smiles;fitness;QED;SAS
N(c1ccc(OCC)ccB1)C(=O)c1c(Br)cn(C)n1;0.8261626411760654;0.850906599155411;3.965329806380449
N(c1ccc(OCC)cc1)C(O)c1c(Br)cn(C)n1;0.8166346272661048;0.8296606572582882;3.0059964266354573
N(c1ccc(OCC)cc1)C(O)c1c(Br)cn(C)n1;0.8166346272661048;0.8296606572582882;3.0059964266354573
CCOC1=CC=C(OC(=O)C2=NP(C)P=C2S)C=C1;0.5219315682034795;0.5245108980353422;5.012824002832845
CNOC1=CC=C(BC(=O)C2=NN(C)C=C2Br)P=P1;0.631572205539119;0.6540965889974792;5.711472455861237
CC1CC(Br)C(C(=O)NC2=CC=C(OCI)C=P2)N1;0.5279166970961937;0.5382875114294955;5.6542063190352225
N(c1ccc(OCC)cSc1)C(=O)c1c(Br)cn(C)n1;0.8773966773906624;0.9014100368297495;3.387235575611217
CCOC1=CC=C(NC(=O)C2=NN(C)C=C2F)N=C1;0.8777265068837631;0.910361803682949;4.159911643089103
N(c1ccc(OC)cc1)C(=O)c1c(Br)cn(C)n1;0.9332359602788365;0.9471724212823781;1.9219218875303756
N(c1ccc(OC)cc1)C(=O)c1c(Br)cn(C)n1;0.9332359602788365;0.9471724212823781;1.9219218875303756
N(c1cCcc(OCC)cc1)C(=O)c1c(Br)cn(C)n1;0.8947334213889615;0.9183664098925727;3.179634751435393
N(c1cccC(OCC)cc1)C(=O)c1c(Br)cn(C)n1;0.8866662040861483;0.9167816207592467;3.8437254597173895
CCOC1=CN=C(PC(=O)C2=PN(C)C=C2Br)C=C1;0.7409615913211498;0.7699145715203847;5.196152304719638
N(c1ccc(OCC)cc1)C(=O)c1Nc(Br)cn(C)n1;0.8135853313771202;0.8245409588415646;2.8501531580287995
N(c1ccc(OC)cc1)C(=O)c1c(Br)cn(C)n1;0.9332359602788365;0.9471724212823781;1.9219218875303756
N(c1ccc(OC)cc1)C(=O)c1c(Br)cn(C)n1;0.9332359602788365;0.9471724212823781;1.9219218875303756
N(c1ccc(OCC)cc1)C(=O)Bc1c(Br)cn(C)n1;0.8328664718853409;0.8486285966467916;3.089926509677152
N(c1ccc(OCCO)cc1)C(=O)c1c(Br)cn(C)n1;0.8624615391721379;0.8703942300179579;2.0893267844024273
N(c1cOcc(OCC)cc1)C(=O)c1c(Br)cn(C)n1;0.888225671955764;0.9128476101560528;3.3337177184683604
N(c1ccc(OCCC)cc1)C(=O)c1c(Br)cn(C)n1;0.8995332639442675;0.9107055847708736;2.010176234951876
N(c1ccc(OC)cc1)C(=O)c1c(Br)cn(C)n1;0.9332359602788365;0.9471724212823781;1.9219218875303756
N(c1ccc(OCC)cc1)C(O)c1c(Br)cn(C)n1;0.8166346272661048;0.8296606572582882;3.0059964266354573
N(c1ccc(OCC)cc1)C(=O)c1c(B)cn(C)n1;0.7986522494381226;0.8028578891852127;2.391985082856884
N(c1ccc(OCC)cc1)C(=O)c1c(B)cn(C)n1;0.7986522494381226;0.8028578891852127;2.391985082856884
CCCC1=CC=C(NC(=O)C2=NN(O)C=C2Br)N=C1;0.8195051778600626;0.8465474903506968;4.238756345556448
N(c1ccc(OC)cc1)C(=O)c1c(Br)cn(C)n1;0.9332359602788365;0.9471724212823781;1.9219218875303756
CCOC1=CC=C(NC(=P)C2NC(C)CN2Br)C=C1;0.6216060003585;0.6362281152038639;5.099930332497751
CCOC1=CC=C(OC(=O)C2=NN(C)N=C2Br)C=P1;0.7716357128506147;0.7982923163601959;4.682737187356158
CN1C=C(Br)C(C(=O)NC2=CN=C(OCCl)C=C2)=N1;0.8341979248121321;0.8640621987041491;4.345805402160221
N(c1ccc(OC)cc1)C(=O)c1cc(cc(F)c1)c1cc2c(cc1)CCCC2;0.6577860120125544;0.6414862510230216;1.9551613908165102
CC=NNCc1cc2c(c3cc(OC)ccc13)CC(CNC(C)=O)CO2;0.6217020805405713;0.6171910333921393;3.3769849512354106
N(c1ccc(OC)cc1)C(=O)c1cc2c(c3cc(OC)ccc13)CC(CNC(C)=O)CO2;0.6267076112809796;0.6164882172320079;2.81317842278275
c1cc2c(c3cc(OC)ccc13)C(CNC(C)=O)CO2;0.9108863597407322;0.9324962998459222;2.8360310120597845
c1cc2c(c3cc(OC)ccc1S3)CC(CNC(C)=O)CO2;0.8321078728972019;0.869021212016712;5.0011217917838895
c1cc2c(c3cc(OC)ccc13)CCP(CNC(C)=O)CO2;0.8579655998786164;0.8835705206169799;3.7247868676665554
c1cc2c(c3cc(O)ccc13)CC(CNC(C)=O)CO2;0.8638868755519173;0.8802938680211932;2.837760566715655
COC1=CP=C2C=PC3=C(CC(COC(C)=O)CO3)C2=C1;0.7674343624349919;0.7974147591051788;5.023892075966913
c1cc2c(c3ccC(OC)ccc13)CC(CNC(C)=O)CO2;0.8984272585815799;0.9322510569830341;4.05986927031508
c1cc2c(c3cc(OC)ccPc13)CC(CNC(C)=O)CO2;0.838429062904618;0.8695336722870204;4.415124215370025
CCC1=CC=C2C=PC3=C(OC(CNC(C)=O)BO3)C2=C1;0.8435532191245224;0.8864073691020931;5.421341306736144
c1cc2c(c3cc(OC)ccc13)CC(CNC(C)=O)C2;0.9103895065020723;0.93006337699415;2.6667532792662616
c1cc2c(c3cc(OC)cScc13)CC(CNC(C)=O)CO2;0.8771078263808657;0.9077271581225316;3.98466159294128
c1cc2cB(c3cc(OC)ccc13)CC(CNC(C)=O)CO2;0.8286685210170678;0.8626878662158304;4.775055857717956
c1cc2c(c3cc(OC)ccc13)CC(CNC(C)=O)O2;0.9117352038174924;0.9313806475155569;2.6507378946508773
c1cc2c(c3cc(OC)ccc13)CC(CC(C)=O)CO2;0.8436252222110492;0.8573760885556313;2.80132574890189
c1cc2c(c3cc(OC)ccc13)CC(CNC(CCl)=O)CO2;0.8650354128984965;0.8815341468051251;2.8345319226116104
c1cc2c(c3cc(OC)ccc13)CC(BCNC(C)=O)CO2;0.8548590477430759;0.879226708109847;3.6444989555786425
c1cc2c(c3cc(C)ccc13)CC(CNC(C)=O)CO2;0.8917936843122193;0.9100990311511734;2.729544372383671
c1cc2c(c3cSc(OC)ccc13)CC(CNC(C)=O)CO2;0.8765171670402063;0.9077271581225316;4.043727527007215
c1cc2c(c3cc(OC)ccc13)CC(CC(C)=O)CO2;0.8436252222110492;0.8573760885556313;2.80132574890189
O=C(Cl)NCN1COC2=C(C1)C1=CC(OF)=CC=C1C=C2;0.685018427411088;0.6986752159829338;4.378926697355245
c1cc2c(c3ccP(OC)ccc13)CC(CNC(C)=O)CO2;0.8372591446521691;0.8695903198941893;4.537214325260136
c1cc2cP(c3cc(OC)ccc13)CC(CNC(C)=O)CO2;0.832474888353484;0.8712971997203974;5.169259139487361
c1cc2Sc(c3cc(OC)ccc13)CC(CNC(C)=O)CO2;0.8767777033424988;0.9139903764919504;4.581363550025648
c1cc2Cc(c3cc(OC)ccc13)CC(CNC(C)=O)CO2;0.8727980476397765;0.9086144464681686;4.495495418157516
COC1=CC=C2N=CC3=C(BC(SNC(C)=O)CO3)C2=C1;0.6509490913478823;0.6713917057605272;5.330344383659221
c1cc2c(c3cc(OC)ccc1O3)CC(CNC(C)=O)CO2;0.8323544982026525;0.8688757529543921;4.9633679456300435
c1cc2c(c3ccP(OC)ccc13)CC(CNC(C)=O)CO2;0.8372591446521691;0.8695903198941893;4.537214325260136
c1cc2c(c3cc(OC)ccc13)CC(CNC(BC)=O)CO2;0.859921076376789;0.8824292551875991;3.426525329205016
COC1=CC=C2C=CC3=C(PC(OSC(C)=O)CO3)C2=C1;0.6234728015017584;0.6417453347032975;5.409799973120931
c1cc2c(c3cc(OC)ccc13)C(CNC(C)=O)CO2;0.9108863597407322;0.9324962998459222;2.8360310120597845
c1cc2c(c3cc(O)ccc13)CC(CNC(C)=O)CO2;0.8638868755519173;0.8802938680211932;2.837760566715655
c1cc2c(c3cc(OC)ccc13)CC(CNC(C)=O)O2;0.9117352038174924;0.9313806475155569;2.6507378946508773
c1cc2c(c3cc(OC)ccc13)CC(CC(C)=O)CO2;0.8436252222110492;0.8573760885556313;2.80132574890189
c1cc2c(c3cc(OC)ccc13)C(CNC(C)=O)CO2;0.9108863597407322;0.9324962998459222;2.8360310120597845
c1cc2c(c3cc(OC)ccc13)CC(CNC(C)=CO)CO2;0.8324465391868623;0.8495385239997684;3.213813241292929
c1cc2c(c3cc(OC)ccc13)CC(CNC(C)=O)C2;0.9103895065020723;0.93006337699415;2.6667532792662616
c1cc2c(c3cc(OC)ccc13)CC(BCNC(C)=O)CO2;0.8548590477430759;0.879226708109847;3.6444989555786425
c1cc2c(c3cc(OC)ccc13)CNC(CNC(C)=O)CO2;0.8873627585311599;0.9078198666167535;2.967512142391829
BC(=O)NCN1CC2=C(OP1)P=CC1=CC=C(OC)C=C21;0.670411729511334;0.6970770900447043;5.69576515288999
c1cc2c(c3cc(OC)ccc13)C(CNC(C)=O)CO2;0.9108863597407322;0.9324962998459222;2.8360310120597845
c1cc2c(c3cc(C)ccc13)CC(CNC(C)=O)CO2;0.8917936843122193;0.9100990311511734;2.729544372383671
CPC1=CC=C2C=CC3=C(CC(CNC(N)=O)NO3)C2=C1;0.7197439947298669;0.746980942563589;5.253885357736317
c1cc2c(c3cc(OC)ccc13)CC(CNC(PC)=O)CO2;0.8552544144601247;0.8791128785330655;3.594717621963433
c1Ccc2c(c3cc(OC)ccc13)CC(CNC(C)=O)CO2;0.8811828034743565;0.9086144464681686;3.657019834699522
c1cc2c(c3cc(OC)ccc13)OCC(CNC(C)=O)CO2;0.9224247914326844;0.9453868140409138;2.842334120413808
c1cc2Oc(c3cc(OC)ccc13)CC(CNC(C)=O)CO2;0.8548652747177184;0.8894730748453689;4.566049264311362
c1cc2c(c3cc(OC)ccc13)CC(CC(C)=O)CO2;0.8436252222110492;0.8573760885556313;2.80132574890189
c1cc2c(c3cc(OC)ccc13)C(CNC(C)=O)CO2;0.9108863597407322;0.9324962998459222;2.8360310120597845
C=C(C)NCN1COC2=C(C1)C1=CC(PC)=CC=C1N=C2;0.8399532525972755;0.8800797396273743;5.2118513067361425
c1cc2c(c3cc(OC)ccc13)CC(CNC(C)B=O)CO2;0.8379052258480598;0.8608695309909666;3.6877352043810134
c1cc2c(c3cc(OC)ccc13)CC(CC(C)=O)CO2;0.8436252222110492;0.8573760885556313;2.80132574890189
COC1=CC=C2C=CC3=C(CC(CNC(C)=O)CP3)C2=C1;0.8474754612527104;0.8845137942556374;4.858695357736318
c1cc2c(cP3cc(OC)ccc13)CC(CNC(C)=O)CO2;0.7813592354771792;0.8120107138511603;4.945040698886508
c1cc2c(cC3cc(OC)ccc13)CC(CNC(C)=O)CO2;0.8401086595069095;0.8712189139330341;4.398836303282114
CC(=O)NCC1CBC2=C(C1)C1=CC(OP)=CC=C1C=P2;0.6709695273799335;0.6971906284140904;5.650203819274779
COC1=NP=C2C=NC3=C(CC(CNC(C)=O)CO3)C2=C1;0.895374499059242;0.9373812869782774;4.826865922120759
CC(=O)BCC1COC2=C(C1)C1=CC(OP)=CC=C1C=N2;0.6219538462381958;0.6423160168890827;5.613056896197856
COC1=CC=C2C=CC3=C(CC(CSC(=O)F)CO3)C2=C1;0.7697529063786724;0.795322893401576;4.6037697682746055
c1cc2c(Sc3cc(OC)ccc13)CC(CNC(C)=O)CO2;0.9005733634303585;0.9298494520358875;3.629114340194027
CBC1=CC=C2C=CC3=C(CN(CNC(C)=O)BP3)C2=C1;0.6350484162779334;0.6578807761956267;5.704428229813066
c1cc2c(c3cc(OC)ccc13)CC(CNC(C)=O)O2;0.9117352038174924;0.9313806475155569;2.6507378946508773
O=C(CSO)c1c(Br)cn(C)n1;0.6546572974772956;0.6540220423237488;3.3962540614078387
FC(F)(F)c1c(Br)cn(C)n1;0.6721675209892454;0.666236156484149;2.7445019846488776
FC(F)(F)c1c(C(N=O)Nc2cc(OC)ccc2)cccc1;0.8102032401680475;0.821664860625113;2.9295134394554214
CBC1=CC=PC(NC(=O)C2=C(C(O)(F)F)C=CC=P2)=C1;0.8074063751301961;0.8480871525880141;5.587206219901665
FC(F)(F)c1(C(=O)Nc2cc(OC)ccc2)cccc1;0.9036245301546851;0.9238719456062916;2.786022089097731
B=C(OC1=CC(OB)=CC=C1)C1=C(C(F)(F)F)P=CC=C1;0.7755245318241527;0.8086561183222365;5.226597466586016
FC(F)(F)c1c(C(=O)Nc2cc(O)ccc2)cccc1;0.8760613849655092;0.8821007741839749;1.7829311800068233
FC(F)(F)c1c(C(=O)Nc2cc(OC)ccc2)ccccC1;0.8962563425380203;0.9159461200156104;2.8095165476028967
FC(F)(F)c1c(C(=O)Nc2cc(OCO)ccc2)cccc1;0.8470617305940837;0.8519545195230481;1.9697336976659514
